ID,year,party,race
1742,2019,Democrat,Hispanic
1743,2019,Democrat,Hispanic
1744,2019,Independent,Hispanic
1745,2019,Democrat,Hispanic
1746,2019,Democrat,Hispanic
1747,2019,Independent,Hispanic
1748,2019,Independent,Hispanic
1749,2019,Republican,Hispanic
1750,2019,Independent,Hispanic
1751,2019,Democrat,Hispanic
1752,2019,Republican,Hispanic
1753,2019,Independent,Hispanic
1754,2019,Independent,Hispanic
1755,2019,Democrat,Hispanic
1756,2019,Independent,Hispanic
1757,2019,Independent,Hispanic
1758,2019,Republican,Hispanic
1759,2019,Republican,Hispanic
1760,2019,Democrat,Hispanic
1761,2019,Democrat,Hispanic
1762,2019,Independent,Hispanic
1763,2019,Republican,Hispanic
1764,2019,Democrat,Hispanic
1765,2019,Democrat,Hispanic
1766,2019,Democrat,Hispanic
1767,2019,Democrat,Hispanic
1768,2019,Democrat,Hispanic
1769,2019,Democrat,Hispanic
1770,2019,Republican,Hispanic
1771,2019,Republican,Hispanic
1772,2019,Independent,Hispanic
1773,2019,Independent,Hispanic
1774,2019,Independent,Hispanic
1775,2019,Democrat,Hispanic
1776,2019,Independent,Hispanic
1777,2019,Unsure/Refused,Hispanic
1778,2019,Republican,Hispanic
1779,2019,Independent,Hispanic
1780,2019,Independent,Hispanic
1781,2019,Democrat,Hispanic
1782,2019,Independent,Hispanic
1783,2019,Independent,Hispanic
1784,2019,Democrat,Hispanic
1785,2019,Independent,Hispanic
1786,2019,Republican,Hispanic
1787,2019,Democrat,Hispanic
1788,2019,Republican,Hispanic
1789,2019,Democrat,Hispanic
1790,2019,Republican,Hispanic
1791,2019,Independent,Hispanic
1792,2019,Democrat,Hispanic
1793,2019,Republican,Hispanic
1794,2019,Democrat,Hispanic
1795,2019,Independent,Hispanic
1796,2019,Democrat,Hispanic
1797,2019,Republican,Hispanic
1798,2019,Democrat,Hispanic
1799,2019,Democrat,Hispanic
1800,2019,Independent,Hispanic
1801,2019,Republican,Hispanic
1802,2019,Independent,Hispanic
1803,2019,Democrat,Hispanic
1804,2019,Democrat,Hispanic
1805,2019,Unsure/Refused,Hispanic
1806,2019,Democrat,Hispanic
1807,2019,Republican,Hispanic
1808,2019,Republican,Hispanic
1809,2019,Unsure/Refused,Hispanic
1810,2019,Democrat,Hispanic
1811,2019,Democrat,Hispanic
1812,2019,Democrat,Hispanic
1813,2019,Republican,Hispanic
1814,2019,Democrat,Hispanic
1815,2019,Democrat,Hispanic
1816,2019,Republican,Hispanic
1817,2019,Democrat,Hispanic
1818,2019,Democrat,Hispanic
1819,2019,Independent,Hispanic
1820,2019,Republican,Hispanic
1821,2019,Independent,Hispanic
1822,2019,Democrat,Hispanic
1823,2019,Independent,Hispanic
1824,2019,Republican,Hispanic
1825,2019,Republican,Hispanic
1826,2019,Independent,Hispanic
1827,2019,Republican,Hispanic
1828,2019,Independent,Hispanic
1829,2019,Democrat,Hispanic
1830,2019,Independent,Hispanic
1831,2019,Unsure/Refused,Hispanic
1832,2019,Independent,Hispanic
1833,2019,Democrat,Hispanic
1834,2019,Independent,Hispanic
1835,2019,Independent,Hispanic
1836,2019,Democrat,Hispanic
1837,2019,Independent,Hispanic
1838,2019,Independent,Hispanic
1839,2019,Independent,Hispanic
1840,2019,Democrat,Hispanic
1841,2019,Democrat,Hispanic
1842,2019,Democrat,Hispanic
1843,2019,Independent,Hispanic
1844,2019,Independent,Hispanic
1845,2019,Independent,Hispanic
1846,2019,Democrat,Hispanic
1847,2019,Democrat,Hispanic
1848,2019,Independent,Hispanic
1849,2019,Independent,Hispanic
1850,2019,Independent,Hispanic
1851,2019,Democrat,Hispanic
1852,2019,Democrat,Hispanic
1853,2019,Democrat,Hispanic
1854,2019,Democrat,Hispanic
1855,2019,Independent,Hispanic
1856,2019,Republican,Hispanic
1857,2019,Independent,Hispanic
1858,2019,Democrat,Hispanic
1859,2019,Independent,Hispanic
1860,2019,Republican,Hispanic
1861,2019,Unsure/Refused,Hispanic
1862,2019,Democrat,Hispanic
1863,2019,Independent,Hispanic
1864,2019,Independent,Hispanic
1865,2019,Democrat,Hispanic
1866,2019,Democrat,Hispanic
1867,2019,Democrat,Hispanic
1868,2019,Democrat,Hispanic
1869,2019,Independent,Hispanic
1870,2019,Independent,Hispanic
1871,2019,Democrat,Hispanic
1872,2019,Democrat,Hispanic
1873,2019,Democrat,Hispanic
1874,2019,Democrat,Hispanic
1875,2019,Democrat,Hispanic
1876,2019,Republican,Hispanic
1877,2019,Independent,Hispanic
1878,2019,Democrat,Hispanic
1879,2019,Independent,Hispanic
1880,2019,Republican,Hispanic
1881,2019,Republican,Hispanic
1882,2019,Independent,Hispanic
1883,2019,Democrat,Hispanic
1884,2019,Democrat,Hispanic
1885,2019,Independent,Hispanic
1886,2019,Democrat,Hispanic
1887,2019,Unsure/Refused,Hispanic
1888,2019,Democrat,Hispanic
1889,2019,Republican,Hispanic
1890,2019,Independent,Hispanic
1891,2019,Democrat,Hispanic
1892,2019,Independent,Hispanic
1893,2019,Unsure/Refused,Hispanic
1894,2019,Independent,Hispanic
1895,2019,Democrat,Hispanic
1896,2019,Independent,Hispanic
1897,2019,Republican,Hispanic
1898,2019,Republican,Hispanic
1899,2019,Democrat,Hispanic
1900,2019,Independent,Hispanic
1901,2019,Democrat,Hispanic
1902,2019,Democrat,Hispanic
1903,2019,Independent,Hispanic
1904,2019,Democrat,Hispanic
1905,2019,Democrat,Hispanic
1906,2019,Independent,Hispanic
1907,2019,Independent,Hispanic
1908,2019,Unsure/Refused,Hispanic
1909,2019,Democrat,Hispanic
1910,2019,Democrat,Hispanic
1911,2019,Democrat,Hispanic
1912,2019,Unsure/Refused,Hispanic
1913,2019,Independent,Hispanic
1914,2019,Democrat,Hispanic
1915,2019,Republican,Hispanic
1916,2019,Democrat,Hispanic
1917,2019,Republican,Hispanic
1918,2019,Republican,Hispanic
1919,2019,Democrat,Hispanic
1920,2019,Independent,Hispanic
1921,2019,Democrat,Hispanic
1922,2019,Republican,Hispanic
1923,2019,Independent,Hispanic
1924,2019,Democrat,Hispanic
1925,2019,Independent,Hispanic
1926,2019,Democrat,Hispanic
1927,2019,Democrat,Hispanic
1928,2019,Independent,Hispanic
1929,2019,Democrat,Hispanic
1930,2019,Democrat,Hispanic
1931,2019,Democrat,Hispanic
1932,2019,Unsure/Refused,Hispanic
1933,2019,Unsure/Refused,Hispanic
1934,2019,Independent,Hispanic
1935,2019,Democrat,Hispanic
1936,2019,Republican,Hispanic
1937,2019,Independent,Hispanic
1938,2019,Independent,Hispanic
1939,2019,Democrat,Hispanic
1940,2019,Independent,Hispanic
1941,2019,Democrat,Hispanic
1942,2019,Republican,Hispanic
1943,2019,Democrat,Hispanic
1944,2019,Republican,Hispanic
1945,2019,Independent,Hispanic
1946,2019,Independent,Hispanic
1947,2019,Republican,Hispanic
1948,2019,Democrat,Hispanic
1949,2019,Independent,Hispanic
1950,2019,Democrat,Hispanic
1951,2019,Democrat,Hispanic
1952,2019,Independent,Hispanic
1953,2019,Independent,Hispanic
1954,2019,Democrat,Hispanic
1955,2019,Republican,Hispanic
1956,2019,Independent,Hispanic
1957,2019,Independent,Hispanic
1958,2019,Democrat,Hispanic
1959,2019,Independent,Hispanic
1960,2019,Democrat,Hispanic
1961,2019,Democrat,Hispanic
1962,2019,Independent,Hispanic
1963,2019,Democrat,Hispanic
1964,2019,Unsure/Refused,Hispanic
1965,2019,Democrat,Hispanic
1966,2019,Democrat,Hispanic
1967,2019,Republican,Hispanic
1968,2019,Independent,Hispanic
1969,2019,Democrat,Hispanic
1970,2019,Democrat,Hispanic
1971,2019,Democrat,Hispanic
1972,2019,Independent,Hispanic
1973,2019,Democrat,Hispanic
1974,2019,Republican,Hispanic
1975,2019,Independent,Hispanic
1976,2019,Democrat,Hispanic
1977,2019,Independent,Hispanic
1978,2019,Democrat,Hispanic
1979,2019,Independent,Hispanic
1980,2019,Republican,Hispanic
1981,2019,Republican,Hispanic
1982,2019,Independent,Hispanic
1983,2019,Independent,Hispanic
1984,2019,Democrat,Hispanic
1985,2019,Republican,Hispanic
1986,2019,Unsure/Refused,Hispanic
1987,2019,Democrat,Hispanic
1988,2019,Independent,Hispanic
1989,2019,Democrat,Hispanic
1990,2019,Democrat,Hispanic
1991,2019,Democrat,Hispanic
1992,2019,Unsure/Refused,Hispanic
1993,2019,Republican,Hispanic
1994,2019,Republican,Hispanic
1995,2019,Republican,Hispanic
1996,2019,Republican,Hispanic
1997,2019,Democrat,Hispanic
1998,2019,Republican,Hispanic
1999,2019,Democrat,Hispanic
2000,2019,Democrat,Hispanic
2001,2019,Independent,Hispanic
2002,2019,Democrat,Hispanic
2003,2019,Independent,Hispanic
2004,2019,Democrat,Hispanic
2005,2019,Independent,Hispanic
2006,2019,Independent,Hispanic
2007,2019,Democrat,Hispanic
2008,2019,Democrat,Hispanic
2009,2019,Democrat,Hispanic
2010,2019,Independent,Hispanic
2011,2019,Democrat,Hispanic
2012,2019,Republican,Hispanic
2013,2019,Republican,Hispanic
2014,2019,Republican,Hispanic
2015,2019,Independent,Hispanic
2016,2019,Independent,Hispanic
2017,2019,Democrat,Hispanic
2018,2019,Independent,Hispanic
2019,2019,Republican,Hispanic
2020,2019,Independent,Hispanic
2021,2019,Independent,Hispanic
2022,2019,Independent,Hispanic
2023,2019,Independent,Hispanic
2024,2019,Independent,Hispanic
2025,2019,Republican,Hispanic
2026,2019,Democrat,Hispanic
2027,2019,Republican,Hispanic
2028,2019,Independent,Hispanic
2029,2019,Democrat,Hispanic
2030,2019,Unsure/Refused,Hispanic
2031,2019,Independent,Hispanic
2032,2019,Independent,Hispanic
2033,2019,Democrat,Hispanic
2034,2019,Republican,Hispanic
2035,2019,Democrat,Hispanic
2036,2019,Independent,Hispanic
2037,2019,Republican,Hispanic
2038,2019,Democrat,Hispanic
2039,2019,Independent,Hispanic
2040,2019,Democrat,Hispanic
2041,2019,Democrat,Hispanic
2042,2019,Republican,Hispanic
2043,2019,Democrat,Hispanic
2044,2019,Democrat,Hispanic
2045,2019,Democrat,Hispanic
2046,2019,Republican,Hispanic
2047,2019,Independent,Hispanic
2048,2019,Independent,Hispanic
2049,2019,Independent,Hispanic
2050,2019,Democrat,Hispanic
2051,2019,Democrat,Hispanic
2052,2019,Democrat,Hispanic
2053,2019,Independent,Hispanic
2054,2019,Democrat,Hispanic
2055,2019,Democrat,Hispanic
2056,2019,Democrat,Hispanic
2057,2019,Democrat,Hispanic
2058,2019,Independent,Hispanic
2059,2019,Democrat,Hispanic
2060,2019,Independent,Hispanic
2061,2019,Independent,Hispanic
2062,2019,Republican,Hispanic
2063,2019,Republican,Hispanic
2064,2019,Democrat,Hispanic
2065,2019,Independent,Hispanic
2066,2019,Democrat,Hispanic
2067,2019,Democrat,Hispanic
2068,2019,Republican,Hispanic
2069,2019,Democrat,Hispanic
2070,2019,Republican,Hispanic
2071,2019,Independent,Hispanic
2072,2019,Democrat,Hispanic
2073,2019,Republican,Hispanic
2074,2019,Independent,Hispanic
2075,2019,Democrat,Hispanic
2076,2019,Democrat,Hispanic
2077,2019,Democrat,Hispanic
2078,2019,Independent,Hispanic
2079,2019,Independent,Hispanic
2080,2019,Republican,Hispanic
2081,2019,Democrat,Hispanic
2082,2019,Democrat,Hispanic
2083,2019,Democrat,Hispanic
2084,2019,Democrat,Hispanic
2085,2019,Democrat,Hispanic
2086,2019,Democrat,Hispanic
2087,2019,Independent,Hispanic
2088,2019,Democrat,Hispanic
2089,2019,Republican,Hispanic
2090,2019,Republican,Hispanic
2091,2019,Democrat,Hispanic
2092,2019,Democrat,Hispanic
2093,2019,Independent,Hispanic
2094,2019,Independent,Hispanic
2095,2019,Democrat,Hispanic
2096,2019,Democrat,Hispanic
2097,2019,Republican,Hispanic
2098,2019,Independent,Hispanic
2099,2019,Independent,Hispanic
2100,2019,Independent,Hispanic
2101,2019,Democrat,Hispanic
2102,2019,Independent,Hispanic
2103,2019,Democrat,Hispanic
2104,2019,Republican,Hispanic
2105,2019,Republican,Hispanic
2106,2019,Democrat,Hispanic
2107,2019,Independent,Hispanic
2108,2019,Republican,Hispanic
2109,2019,Democrat,Hispanic
2110,2019,Independent,Hispanic
2111,2019,Democrat,Hispanic
2112,2019,Independent,Hispanic
2113,2019,Democrat,Hispanic
2114,2019,Independent,Hispanic
2115,2019,Independent,Hispanic
2116,2019,Unsure/Refused,Hispanic
2117,2019,Democrat,Hispanic
2118,2019,Republican,Hispanic
2119,2019,Independent,Hispanic
2120,2019,Independent,Hispanic
2121,2019,Democrat,Hispanic
2122,2019,Independent,Hispanic
2123,2019,Independent,Hispanic
2124,2019,Independent,Hispanic
2125,2019,Independent,Hispanic
2126,2019,Republican,Hispanic
2127,2019,Independent,Hispanic
2128,2019,Democrat,Hispanic
2129,2019,Independent,Hispanic
2130,2019,Democrat,Hispanic
2131,2019,Independent,Hispanic
2132,2019,Democrat,Hispanic
2133,2019,Democrat,Hispanic
2134,2019,Republican,Hispanic
2135,2019,Democrat,Hispanic
2136,2019,Republican,Hispanic
2137,2019,Independent,Hispanic
2138,2019,Democrat,Hispanic
2139,2019,Independent,Hispanic
2140,2019,Democrat,Hispanic
2141,2019,Democrat,Hispanic
2142,2019,Unsure/Refused,Hispanic
2143,2019,Democrat,Hispanic
2144,2019,Democrat,Hispanic
2145,2019,Democrat,Hispanic
2146,2019,Democrat,Hispanic
2147,2019,Independent,Hispanic
2148,2019,Independent,Hispanic
2149,2019,Democrat,Hispanic
2150,2019,Independent,Hispanic
2151,2019,Republican,Hispanic
2152,2019,Independent,Hispanic
2153,2019,Democrat,Hispanic
2154,2019,Republican,Hispanic
2155,2019,Independent,Hispanic
2156,2019,Republican,Hispanic
2157,2019,Independent,Hispanic
2158,2019,Republican,Hispanic
2159,2019,Republican,Hispanic
2160,2019,Republican,Hispanic
2161,2019,Independent,Hispanic
2162,2019,Republican,Hispanic
2163,2019,Independent,Hispanic
2164,2019,Independent,Hispanic
2165,2019,Independent,Hispanic
